1591540425, -14.769936116606194, 157.18131951863657, 326118
1591540444, -15.73468872796183, 158.0156694397247, 326409
1591540458, -16.443419407676114, 158.63542381883997, 326628
1591540470, -17.04937901248683, 159.17019144327702, 326819
1591540484, -17.754462793005125, 159.79842517636462, 327044
1591540497, -18.40729766063448, 160.38616009940532, 327257
1591581164, 21.977086926046727, 126.39203837637815, 322057
1591581173, 21.532552805176497, 126.81882882084531, 322023
1591581183, 21.03733223561577, 127.2900057048469, 321988
1591581192, 20.59050115255949, 127.71141010430071, 321958
1591581201, 20.142633046877158, 128.13036503495977, 321929
1591581210, 19.69375612494659, 128.5469385590567, 321903
1591581753, -8.297663186323028, 151.4737317723209, 324362
1591581762, -8.762720012021637, 151.85018602217295, 324473
1591581771, -9.227375820399994, 152.22756285662103, 324586
1591581781, -9.743165320751785, 152.64801741009006, 324714
1591581790, -10.20690687447608, 153.02751631871413, 324831
1591581800, -10.721627718452488, 153.4504603204304, 324964
1591581809, -11.184355761098091, 153.83231596465396, 325085
1591581818, -11.646568521459058, 154.21537090707437, 325209
1591581828, -12.159505782837376, 154.64245946911015, 325348
1591581837, -12.62055718963299, 155.02822551294778, 325475
1591581847, -13.132144039538689, 155.45845969517654, 325619
1591581856, -13.591925473672001, 155.8471778288128, 325750
1591581866, -14.102046498120782, 156.280833458512, 325898
1591581875, -14.560453017865962, 156.67275441308396, 326033
1591581884, -15.018170138097181, 157.0662808013459, 326169
1591581894, -15.525905602908482, 157.5054850393267, 326322
1591582614, -46.50542482305143, -159.09438716141534, 338291
1591582623, -46.762077188530746, -158.31926555675338, 338395
1591582632, -47.01342187354987, -157.53685047783588, 338497
1591582642, -47.28635371817802, -156.65897074974365, 338608
1591582651, -47.526181879531876, -155.86123629666403, 338705
1591582660, -47.76040713301505, -155.0563002295615, 338799
1591582669, -47.988931931472884, -154.24421960865203, 338891
1591582678, -48.21166217196113, -153.42505001464554, 338981
