1591651293, -15.49374079000456, 16.93566057930463, 421399
1591651303, -14.99645101326539, 17.36548852615204, 421243
1591651312, -14.54816935528483, 17.750650441962982, 421104
1591651321, -14.09922753108773, 18.134275008160365, 420967
1591651330, -13.649648649308007, 18.51641568806677, 420832
1591651340, -13.149395366911891, 18.939342007934318, 420684
1591651350, -12.648416735786624, 19.360572038307623, 420538
1591651359, -12.1969391406166, 19.738289298404094, 420409
1591651369, -11.694660401153392, 20.156497144767464, 420267
1591651378, -11.242063346220466, 20.531607210259313, 420142
1591651387, -10.788969677808785, 20.90556128791864, 420019
1591651397, -10.284976003237182, 21.319770945096973, 419884
1591651406, -9.830901759933855, 21.69145081435064, 419766
1591651416, -9.32587290075065, 22.10325468942116, 419636
1591651425, -8.870915478404694, 22.47287756123018, 419521
1591651434, -8.415570848378284, 22.84160292231416, 419409
1591651443, -7.959857388317814, 23.209480893171126, 419299
1591651452, -7.503799438623323, 23.576556374214007, 419191
1591651462, -6.99668666411002, 23.983536848775405, 419074
1591651471, -6.5399630896405725, 24.349078706104656, 418970
1591651481, -6.032158011849253, 24.754474440258075, 418858
1591651490, -5.574857320820339, 25.118693918815417, 418760
1591651499, -5.1173138506553855, 25.482360149965427, 418663
1591651509, -4.608671456451224, 25.88584155013519, 418559
1591651519, -4.099778064839128, 26.288763153207725, 418458
1591651529, -3.5906643185084532, 26.691185367131407, 418359
1591651539, -3.081354613343927, 27.093173254600355, 418264
1591651548, -2.622827860272641, 27.45464506722773, 418181
1591651557, -2.164184932472531, 27.815860706612032, 418099
1591651567, -1.6544664959105855, 28.216968533392393, 418012
1591651576, -1.1956367113379678, 28.577797491603985, 417936
1591651586, -0.6857558071523904, 28.978590732187484, 417855
1591651596, -0.17583039243268722, 29.379306968648425, 417776
1591651605, 0.283120929197603, 29.73993913195666, 417708
1591651614, 0.742071858353737, 30.100608384389663, 417643
1591651623, 1.2009992607409603, 30.46135724608803, 417579
1591651633, 1.7108700146128277, 30.862340071756773, 417512
1591651642, 2.1696895011719537, 31.223410780866015, 417454
1591651652, 2.6793951305296813, 31.62486637660907, 417393
1591751517, -19.526697143197815, 7.587105621143834, 422829
1591751527, -19.037600247976314, 8.035891184172696, 422657
1591751536, -18.596447872407094, 8.43757323545262, 422503
1591751546, -18.10524437377043, 8.881484691337986, 422334
1591751556, -17.612984308072456, 9.322947749623715, 422166
1591751566, -17.11970090974405, 9.7620435615718, 422001
1591751575, -16.674902847388307, 10.155267740097838, 421854
1591751585, -16.179775932433703, 10.590076084371699, 421692
1591751594, -15.733372013917752, 10.97956853833972, 421548
1591751604, -15.2365191455213, 11.410370078292292, 421390
1591753411, 51.19832752594501, 125.53787199175687, 423496
1591753421, 51.08985749540247, 126.55041309772557, 423487
1591753431, 50.97267245336137, 127.55803707302758, 423477
1591753441, 50.846851423433954, 128.56041920569234, 423465
1591753450, 50.72629764892255, 129.45782494413024, 423452
1591753459, 50.59888198826051, 130.35050524705125, 423438
1591753469, 50.44934265245563, 131.33657868008243, 423421
1591753479, 50.29151010959263, 132.3162929676057, 423402
1591753488, 50.14245380660867, 133.19237754552603, 423383
1591753712, 44.536773901665775, 152.92498194683387, 422509
