1591651293, 22.22396400583685, 44.4512100049633, 404559
1591651303, 22.7070371019794, 44.92144706102113, 404632
1591651312, 23.140588217184394, 45.34747494002306, 404699
1591651321, 23.57295736390515, 45.77624004459488, 404769
1591651330, 24.00411243383712, 46.20781009581281, 404840
1591651340, 24.4817116388421, 46.69070720918204, 404921
1591651350, 24.9577240055508, 47.17724499283269, 405004
1591651359, 25.384741712881805, 47.61832321740293, 405080
1591651369, 25.857615410941744, 48.112050352634476, 405166
1591651378, 26.281728639554153, 48.55975652144514, 405245
1591651387, 26.70441039493532, 49.01071497201769, 405326
1591651397, 27.17233300986185, 49.515683610775305, 405418
1591651406, 27.591873205080315, 49.97375263934247, 405501
1591651416, 28.05620940285887, 50.48680498474589, 405596
1591651425, 28.47243392155414, 50.9523159379172, 405682
1591651434, 28.88702726455737, 51.42147220085203, 405769
1591651443, 29.299950688269522, 51.89435360268608, 405858
1591651452, 29.711159116018855, 52.371034384612656, 405948
1591651462, 30.165996562034, 52.90523436385633, 406049
1591651471, 30.573448737424297, 53.39020153030893, 406141
1591651481, 31.024006554097838, 53.933809780219065, 406244
1591651490, 31.427506375625704, 54.42742312659781, 406338
1591651499, 31.829063198281577, 54.925259426024745, 406433
1591651509, 32.272901482668644, 55.48346415195121, 406539
1591651519, 32.71421944803886, 56.047101251533036, 406647
1591651529, 33.15294653947857, 56.61628140463104, 406755
1591651539, 33.58901603990409, 57.19112284234872, 406864
1591651548, 33.97915042047651, 57.713419516026896, 406963
1591651557, 34.367021577702424, 58.240479444339776, 407062
1591651567, 34.795272295439794, 58.831794923872856, 407174
1591651576, 35.17819335705984, 59.36919753973259, 407274
1591651586, 35.60080983814223, 59.9722206655895, 407386
1591651596, 36.020346541505646, 60.581573749508024, 407499
1591651605, 36.39523249364592, 61.135503917356715, 407601
1591651614, 36.76750367250304, 61.69474816925899, 407703
1591651623, 37.13709662002603, 62.25938767470029, 407806
1591651633, 37.54454151670419, 62.8931997691075, 407920
1591651642, 37.90828128191638, 63.46951613250358, 408022
1591651652, 38.30906790674203, 64.11651614299045, 408137
1591751517, 30.73765631221396, 47.81822304680164, 405938
1591751527, 31.18739734653046, 48.36371275390777, 406040
1591751536, 31.590145972889236, 48.85905939438134, 406133
1591751546, 32.0353392186361, 49.414438410321125, 406237
1591751556, 32.47804556481661, 49.97518711888128, 406342
1591751566, 32.91820054063238, 50.54142261445005, 406448
1591751575, 33.31209972987323, 51.05581752912075, 406544
1591751585, 33.74721417043457, 51.6327903975324, 406652
1591751594, 34.13646497873903, 52.15704040360669, 406750
1591751604, 34.56628746125416, 52.74517725372212, 406859
1591753411, 13.117979116087332, -170.76205431294358, 409604
1591753421, 12.61578957850355, -170.33989962766202, 409604
1591753431, 12.11292567645752, -169.9193911829674, 409607
1591753441, 11.60941584897836, -169.50045598490414, 409613
1591753450, 11.155727388887103, -169.12469919783592, 409619
1591753459, 10.701563842709897, -168.750110153817, 409628
1591753469, 10.196404457796433, -168.33520629881355, 409640
1591753479, 9.690709713033712, -167.92160891097325, 409654
1591753488, 9.23515395544272, -167.5504345254761, 409669
