1591651293, -33.76447945830412, -125.95274428113028, 413873
1591651303, -34.19576505237526, -125.37103663362889, 414000
1591651312, -34.581513223782885, -124.84244878475614, 414115
1591651321, -34.96492542552645, -124.30898543376523, 414229
1591651330, -35.345947334162915, -123.77056089574194, 414343
1591651340, -35.76643566206973, -123.16638614664164, 414469
1591651350, -36.18382532329903, -122.55586504441781, 414594
1591651359, -36.55676280200861, -122.00087019121372, 414706
1591651369, -36.96805008901227, -121.37795933464636, 414830
1591651378, -37.33536121597937, -120.81162496362866, 414940
1591651387, -37.69991241242807, -120.23978644625448, 415050
1591651397, -38.10165605097002, -119.59785196844034, 415172
1591651406, -38.4601755029842, -119.01411307121255, 415280
1591651416, -38.85505591973729, -118.35875117120024, 415399
1591651425, -39.20725058523837, -117.76274506081897, 415506
1591651434, -39.55634567664064, -117.1607994238085, 415611
1591651443, -39.902273988645135, -116.55283105968886, 415715
1591651452, -40.24496248428051, -115.93876623431944, 415819
1591651462, -40.62184277985661, -115.24922450175804, 415932
1591651471, -40.957459862203756, -114.62203051341488, 416033
1591651481, -41.32630365665442, -113.91771238983738, 416144
1591651490, -41.65452103380566, -113.2770596745798, 416243
1591651499, -41.97911552759977, -112.62992249833674, 416340
1591651509, -42.33543280845882, -111.90319500388254, 416446
1591651519, -42.68707568199494, -111.1682887084091, 416551
1591651529, -43.033931953657884, -110.42512629685389, 416654
1591651539, -43.375892031089414, -109.67362658687917, 416755
1591651548, -43.67937829009478, -108.99008477324544, 416845
1591651557, -43.97872289063364, -108.29968468306045, 416933
1591651567, -44.306369583126035, -107.52447211686173, 417029
1591651576, -44.59669610966225, -106.81944490361298, 417113
1591651586, -44.914112050446725, -106.02788339914426, 417206
1591651596, -45.225969087192375, -105.22765912644442, 417296
1591651605, -45.50178929874352, -104.50002018499227, 417375
1591651614, -45.772923037356485, -103.76531372890436, 417452
1591651623, -46.039278762777876, -103.02353431301493, 417528
1591651633, -46.3295179646912, -102.1910293421354, 417610
1591651642, -46.58549435968854, -101.43430056357616, 417681
1591651652, -46.863978398614535, -100.5851942361483, 417759
1591751517, -42.443267103551236, -117.44876494971432, 416737
1591751527, -42.79343435655757, -116.71140853794766, 416839
1591751536, -43.10447027962004, -116.04070495451532, 416929
1591751546, -43.44538825477771, -115.28754565418129, 417027
1591751556, -43.781275156419504, -114.52596274568414, 417124
1591751566, -44.1120178526311, -113.75588740875696, 417219
1591751575, -44.405190002190686, -113.0555145685733, 417302
1591751585, -44.72583435892501, -112.26915500813091, 417393
1591751594, -45.00972776115757, -111.55404351031345, 417473
1591751604, -45.31984871542907, -110.75122871572688, 417560
1591753411, 1.4046051342869275, 17.517694369387627, 403297
1591753421, 1.9160657229142237, 17.920068336577174, 403282
1591753431, 2.4274291230103056, 18.322681103602136, 403271
1591753441, 2.9386708916247346, 18.725597874775254, 403262
1591753450, 3.3986647932349605, 19.088537337664874, 403258
1591753459, 3.858517173699661, 19.451819592247706, 403255
1591753469, 4.369276763509596, 19.855927084275304, 403256
1591753479, 4.879815340635633, 20.260583274986693, 403259
1591753488, 5.339085422252996, 20.625293569614925, 403265
