1591540425, -19.711189721617362, 4.4189136157907525, 394531
1591540444, -18.775955463431124, 5.276674283593746, 394238
1591540458, -18.084242628431674, 5.902684038562939, 394026
1591540470, -17.489676894504438, 6.435391344165244, 393847
1591540484, -16.794159940016073, 7.0525583559995875, 393641
1591540497, -16.146611261735213, 7.621653919749183, 393454
1591581164, -50.03099438132971, -49.36323045969846, 406415
1591581173, -49.87042823873667, -48.49418856035662, 406347
1591581183, -49.68444029635361, -47.53544467803873, 406269
1591581192, -49.51031609046534, -46.67890873801797, 406195
1591581201, -49.32989890792196, -45.828526795980615, 406119
1591581210, -49.143272503760606, -44.98442515577699, 406040
1591581753, -29.67816672079772, -6.16194946622783, 398046
1591581762, -29.266374359723546, -5.685024987306595, 397889
1591581771, -28.85286169480313, -5.21189667583278, 397731
1591581781, -28.391433731890604, -4.690553038407514, 397557
1591581790, -27.97441992414065, -4.225177263362581, 397400
1591581800, -27.509198944770574, -3.7122539942287025, 397226
1591581809, -27.088860445523096, -3.254287868790178, 397071
1591581818, -26.6670066493009, -2.799714016758396, 396915
1591581828, -26.196548556046853, -2.2985202149815978, 396743
1591581837, -25.771615520098845, -1.8508622252412161, 396589
1591581847, -25.2978277691975, -1.357173698982377, 396419
1591581856, -24.869979044021154, -0.9161111917825301, 396266
1591581866, -24.3930337680098, -0.4295697494858786, 396097
1591581875, -23.962421071868395, 0.0052161019608306875, 395946
1591581884, -23.530551069024035, 0.43713723045983827, 395796
1591581894, -23.0492607101719, 0.9137729552500389, 395630
1591582614, 13.351408433265199, 31.20444481355533, 389521
1591582623, 13.804590420556288, 31.588415026178758, 389536
1591582632, 14.257155236906254, 31.973867177298914, 389553
1591582642, 14.759254696435212, 32.40395344341612, 389574
1591582651, 15.210443199980526, 32.79271708621604, 389595
1591582660, 15.660944348560987, 33.183137153742294, 389618
1591582669, 16.11072962364832, 33.575266239733786, 389643
1591582678, 16.55977622189866, 33.96916273830639, 389671
